,X,exp,wks,bluecol,ind,south,smsa,married,gender,union,edu,col,lwage
2598,2598,9,49,0,0,0,1,0,1,0,16,0,6.52209
2599,2599,10,49,0,0,0,1,0,1,0,16,0,6.58617
2600,2600,11,47,0,0,0,1,0,1,0,16,0,6.65286
2601,2601,12,48,0,0,0,1,0,1,0,16,0,6.65286
2602,2602,13,48,0,0,0,1,0,1,0,16,0,6.77765
2603,2603,14,47,0,0,0,1,0,1,0,16,0,6.80239
2604,2604,15,48,0,0,0,1,0,1,0,16,0,6.93049
2605,2605,16,47,0,0,1,1,0,1,0,11,1,6.05678
2606,2606,17,50,0,0,1,1,0,1,0,11,1,6.23441
2607,2607,18,50,0,0,1,1,0,1,0,11,1,6.39693
2608,2608,19,50,0,0,1,1,0,1,0,11,1,6.39859
2609,2609,20,50,0,0,1,1,0,1,0,11,1,6.39693
2610,2610,21,49,0,0,1,1,0,1,0,11,1,6.39693
2611,2611,22,47,0,0,1,1,0,1,0,11,1,6.47697
2612,2612,13,50,1,0,0,0,1,0,0,9,0,5.76832
2613,2613,14,50,1,0,0,0,1,0,0,9,0,5.85793
2614,2614,15,49,1,0,0,0,1,0,0,9,0,6.03787
2615,2615,16,50,1,0,0,0,1,0,0,9,0,6.10702
2616,2616,17,50,1,0,0,0,1,0,0,9,0,6.17379
2617,2617,18,50,1,0,0,0,1,0,0,9,0,6.23245
2618,2618,19,49,1,0,0,0,1,0,0,9,0,6.2672
2619,2619,20,46,1,0,1,1,0,1,1,11,1,5.68358
2620,2620,21,45,1,0,1,1,0,1,1,11,1,5.73334
2621,2621,22,41,1,0,1,1,0,1,1,11,1,5.8861
2622,2622,23,40,1,0,1,1,0,1,0,11,1,5.94542
2623,2623,24,38,1,0,1,1,0,1,1,11,1,6.01372
2624,2624,25,42,0,0,1,1,0,1,0,11,1,6.02345
2625,2625,26,36,0,0,1,1,0,1,0,11,1,6.10702
2626,2626,27,47,0,0,0,0,1,0,0,12,0,6.49224
2627,2627,28,48,0,0,0,0,1,0,0,12,0,6.55108
2628,2628,29,48,0,0,0,0,1,0,0,12,0,6.60665
2629,2629,30,48,0,0,0,0,1,0,0,12,0,6.68461
2630,2630,31,47,0,0,0,0,1,0,0,12,0,6.74524
2631,2631,32,49,1,0,0,0,1,0,0,12,0,6.80239
2632,2632,33,47,0,0,0,0,1,0,0,12,0,6.85646
2633,2633,21,50,0,0,1,1,1,0,0,12,0,6.82979
2634,2634,22,50,0,0,1,1,1,0,0,12,0,6.90575
2635,2635,23,49,0,0,1,1,1,0,0,12,0,6.90776
2636,2636,24,50,0,0,1,1,1,0,0,12,0,7.04752
2637,2637,25,52,0,0,1,1,1,0,0,12,0,7.20786
2638,2638,26,50,0,0,1,1,1,0,0,12,0,6.94986
2639,2639,27,50,0,0,1,1,1,0,0,12,0,7.40853
2640,2640,3,50,0,1,0,1,1,0,0,15,0,6.49224
2641,2641,4,49,0,1,0,0,1,0,0,15,0,6.65929
2642,2642,5,52,0,1,0,0,1,0,0,15,0,6.65673
2643,2643,6,50,0,0,0,0,1,0,0,15,0,6.80239
2644,2644,7,50,0,1,0,0,1,0,0,15,0,7.08171
2645,2645,8,50,0,1,0,0,1,0,0,15,0,7.15929
2646,2646,9,48,0,1,0,0,1,0,0,15,0,7.2724
2647,2647,22,49,1,1,1,1,1,0,0,7,0,6.49224
2648,2648,23,48,1,1,1,1,1,0,0,7,0,6.54391
2649,2649,24,49,1,1,1,1,1,0,0,7,0,6.50728
2650,2650,25,50,1,1,1,1,1,0,0,7,0,6.71538
2651,2651,26,49,1,1,1,1,1,0,0,7,0,6.73934
2652,2652,27,50,1,1,1,1,1,0,0,7,0,6.89264
2653,2653,28,49,1,1,1,1,1,0,0,7,0,6.95177
2654,2654,30,52,1,1,1,1,1,0,1,10,0,6.36303
2655,2655,31,50,1,1,1,1,1,0,1,10,0,6.40523
2656,2656,32,50,1,1,1,1,1,0,1,10,0,6.41346
2657,2657,33,50,1,1,1,1,1,0,1,10,0,6.42162
2658,2658,34,49,1,1,1,1,1,0,1,10,0,6.43775
2659,2659,35,48,1,0,1,1,1,0,1,10,0,6.62007
2660,2660,36,48,1,0,1,1,1,0,1,10,0,6.68461
2661,2661,26,48,1,1,0,1,1,0,1,11,0,6.37161
2662,2662,27,48,1,1,0,1,1,0,1,11,0,6.41673
2663,2663,28,48,1,1,0,1,1,0,1,11,0,6.39693
2664,2664,29,45,1,1,0,1,1,0,1,11,0,6.55108
2665,2665,30,47,1,1,0,1,1,0,1,11,0,6.90776
2666,2666,31,48,1,1,0,1,1,0,1,11,0,6.80239
2667,2667,32,47,1,1,0,1,1,0,1,11,0,6.90776
2668,2668,20,49,1,0,0,1,1,0,1,12,1,6.43775
2669,2669,21,49,1,0,0,1,1,0,1,12,1,6.43775
2670,2670,22,49,1,0,0,1,1,0,1,12,1,6.33683
2671,2671,23,49,1,0,0,1,1,0,1,12,1,6.37673
2672,2672,24,50,1,0,0,1,1,0,1,12,1,6.39359
2673,2673,25,50,1,0,0,1,1,0,1,12,1,6.71538
2674,2674,26,51,1,0,0,1,1,0,1,12,1,6.54391
2675,2675,29,43,1,0,0,1,0,0,1,12,1,6.80239
2676,2676,30,42,1,0,0,1,1,0,1,12,1,6.90575
2677,2677,31,46,1,0,0,1,1,0,1,12,1,6.96602
2678,2678,32,45,1,0,0,1,1,0,1,12,1,6.95655
2679,2679,33,46,1,0,0,1,1,0,1,12,1,7.09008
2680,2680,34,41,1,0,0,1,1,0,1,12,1,7.1309
2681,2681,35,43,1,0,0,1,1,0,1,12,1,6.9613
2682,2682,27,51,0,0,0,1,1,0,1,12,0,5.78383
2683,2683,28,49,0,0,0,1,1,0,1,12,0,6.12249
2684,2684,29,50,1,0,0,1,1,0,1,12,0,6.10925
2685,2685,30,50,0,0,0,1,1,0,1,12,0,6.10925
2686,2686,31,45,1,0,0,1,1,0,1,12,0,6.16331
2687,2687,32,50,1,0,0,1,1,0,1,12,0,6.19236
2688,2688,33,49,1,0,0,1,1,0,1,12,0,6.49677
2689,2689,10,47,1,0,0,1,1,0,1,12,0,6.60665
2690,2690,11,52,1,0,0,1,1,0,1,12,0,6.7334
2691,2691,12,50,1,0,0,1,1,0,1,12,0,6.79122
2692,2692,13,49,0,0,0,1,1,0,1,12,0,6.84588
2693,2693,14,51,1,0,0,1,1,0,1,12,0,6.95559
2694,2694,15,50,1,0,0,1,1,0,1,12,0,7.12287
2695,2695,16,50,1,0,0,1,1,0,1,12,0,7.16549
2696,2696,17,49,0,0,1,1,1,0,0,14,0,6.90575
2697,2697,18,49,0,0,1,1,1,0,0,14,0,6.90575
2698,2698,19,49,0,0,1,1,1,0,0,14,0,7.26193
2699,2699,20,49,0,0,1,1,1,0,0,14,0,7.27932
2700,2700,21,50,0,0,1,1,1,0,0,14,0,7.39326
2701,2701,22,49,0,0,1,1,1,0,0,14,0,7.35947
2702,2702,23,49,0,0,1,0,1,0,0,14,0,7.86327
2703,2703,6,46,1,1,1,1,1,0,0,17,0,6.56526
2704,2704,7,49,1,1,1,1,1,0,0,17,0,6.55108
2705,2705,8,52,1,1,1,1,1,0,0,17,0,6.63332
2706,2706,9,49,1,1,1,1,1,0,0,17,0,6.61607
2707,2707,10,49,1,1,1,1,1,0,0,17,0,6.80461
2708,2708,11,50,1,1,1,1,1,0,0,17,0,6.90776
2709,2709,12,51,1,1,1,1,1,0,0,17,0,7.18539
2710,2710,34,44,0,0,1,1,1,0,0,14,0,6.80239
2711,2711,35,45,0,0,1,1,1,0,0,14,0,6.90575
2712,2712,36,44,0,0,1,1,1,0,0,14,0,7.09008
2713,2713,37,46,0,0,1,1,1,0,0,14,0,7.1309
2714,2714,38,45,0,0,1,1,1,0,0,14,0,7.24423
2715,2715,39,43,0,0,1,1,1,0,0,14,0,7.31322
2716,2716,40,43,0,0,1,1,1,0,0,14,0,7.31322
2717,2717,21,39,1,0,1,1,1,0,1,14,0,6.90575
2718,2718,22,52,1,0,0,1,1,0,1,14,0,6.90575
2719,2719,23,52,1,0,0,1,0,0,1,14,0,7.11151
2720,2720,24,48,1,0,0,1,0,0,1,14,0,7.2717
2721,2721,25,52,1,0,0,1,0,0,1,14,0,7.33889
2722,2722,26,50,1,0,0,1,0,0,1,14,0,7.34601
2723,2723,27,50,1,0,0,1,0,0,1,14,0,7.59287
2724,2724,30,48,1,0,1,1,1,0,0,11,0,6.74759
2725,2725,31,47,1,0,1,1,1,0,0,11,0,6.84268
2726,2726,32,46,1,0,1,1,1,0,0,11,0,6.93731
2727,2727,33,47,1,0,1,1,1,0,0,11,0,7.03878
2728,2728,34,47,1,0,1,1,1,0,0,11,0,7.1309
2729,2729,35,47,1,0,1,1,1,0,0,11,0,7.22621
2730,2730,36,46,1,0,1,1,1,0,0,11,0,7.32317
2731,2731,35,52,1,1,1,1,1,0,1,9,0,6.29527
2732,2732,36,51,1,1,1,1,1,0,1,9,0,6.45047
2733,2733,37,51,0,1,1,1,1,0,0,9,0,6.39192
2734,2734,38,48,0,1,1,1,1,0,0,9,0,6.57786
2735,2735,39,48,0,1,1,1,1,0,0,9,0,6.56103
2736,2736,40,48,0,1,1,0,1,0,0,9,0,6.59715
2737,2737,41,47,0,1,1,0,1,0,0,9,0,6.65673
2738,2738,17,48,0,0,1,1,1,0,0,16,0,6.35957
2739,2739,18,50,0,0,1,1,1,0,0,16,0,6.39693
2740,2740,19,50,0,0,1,1,1,0,0,16,0,6.47697
2741,2741,20,49,0,0,1,1,1,0,0,16,0,6.08677
2742,2742,21,45,0,0,1,1,1,0,0,16,0,6.65929
2743,2743,22,51,0,0,1,1,1,0,0,16,0,6.79122
2744,2744,23,25,0,0,1,1,1,0,0,16,0,6.84055
2745,2745,15,48,1,1,0,0,1,0,1,12,0,6.44413
2746,2746,16,44,1,1,0,0,1,0,1,12,0,6.56808
2747,2747,17,48,1,1,0,0,1,0,1,12,0,6.63463
2748,2748,18,46,1,1,0,0,1,0,1,12,0,6.7334
2749,2749,19,48,1,1,0,0,1,0,1,12,0,6.83411
2750,2750,20,48,1,1,0,0,1,0,1,12,0,6.93537
2751,2751,21,46,1,1,0,0,1,0,1,12,0,7.01661
2752,2752,3,49,1,0,1,0,1,0,0,12,1,6.21461
2753,2753,4,50,1,0,1,0,1,0,0,12,1,6.21461
2754,2754,5,50,1,0,1,0,1,0,0,12,1,6.41346
2755,2755,6,50,1,0,1,0,1,0,0,12,1,6.50728
2756,2756,7,50,1,0,1,0,1,0,0,12,1,6.69703
2757,2757,8,50,1,0,1,0,1,0,0,12,1,6.69703
2758,2758,9,50,1,0,1,0,1,0,0,12,1,6.77422
2759,2759,32,48,1,1,0,0,1,0,1,7,0,6.05912
2760,2760,33,49,1,1,0,0,1,0,1,7,0,6.11147
2761,2761,34,31,1,1,0,0,1,0,1,7,0,6.27288
2762,2762,35,48,1,1,0,0,1,0,1,7,0,6.31173
2763,2763,36,44,1,1,0,0,1,0,1,7,0,6.41836
2764,2764,37,45,1,1,0,0,1,0,1,7,0,6.57925
2765,2765,38,50,1,1,0,0,1,0,1,7,0,6.66058
2766,2766,10,45,1,1,0,0,1,0,0,12,0,6.05209
2767,2767,11,47,1,1,0,0,1,0,0,12,0,6.10925
2768,2768,12,48,1,1,0,0,0,0,0,12,0,6.21461
2769,2769,13,49,1,1,0,0,0,0,0,12,0,6.30992
2770,2770,14,45,1,0,0,0,0,0,0,12,0,6.55108
2771,2771,15,50,1,0,0,0,1,0,0,12,0,6.55108
2772,2772,16,52,1,0,0,0,1,0,0,12,0,6.62007
2773,2773,3,49,0,0,1,1,0,0,0,17,0,6.77992
2774,2774,4,51,0,0,1,1,0,0,0,17,0,6.86693
2775,2775,5,50,0,0,1,1,0,0,0,17,0,6.8977
2776,2776,6,50,0,0,1,1,1,0,0,17,0,6.96885
2777,2777,7,50,0,0,1,1,1,0,0,17,0,7.05876
2778,2778,8,51,0,0,1,1,1,0,0,17,0,7.1309
2779,2779,9,49,0,0,1,1,1,0,0,17,0,6.98472
2780,2780,13,49,0,1,0,1,1,0,0,16,0,6.53669
2781,2781,14,48,0,1,0,1,1,0,0,16,0,6.65929
2782,2782,15,49,0,1,0,1,1,0,0,16,0,6.79122
2783,2783,16,46,0,1,0,1,1,0,0,16,0,6.88755
2784,2784,17,47,0,1,0,1,1,0,0,16,0,6.98472
2785,2785,18,48,0,1,0,1,1,0,0,16,0,7.09008
2786,2786,19,47,0,1,0,1,1,0,0,16,0,7.24423
2787,2787,31,42,1,1,0,1,1,0,1,6,1,6.38012
2788,2788,32,48,1,1,0,1,1,0,1,6,1,6.46147
2789,2789,33,48,1,1,0,1,1,0,1,6,1,6.54822
2790,2790,34,47,1,1,0,1,1,0,1,6,1,6.6733
2791,2791,35,47,1,1,0,1,1,0,1,6,1,6.77194
2792,2792,36,39,1,1,0,1,1,0,1,6,1,6.89467
2793,2793,37,47,1,1,0,1,1,0,1,6,1,6.95655
2794,2794,13,28,1,1,0,1,1,0,1,10,0,6.50877
2795,2795,14,50,1,1,0,1,1,0,1,10,0,6.60259
2796,2796,15,48,1,1,0,1,1,0,1,10,0,6.69332
2797,2797,16,49,1,1,0,1,1,0,1,10,0,6.75344
2798,2798,17,46,1,1,0,1,1,0,1,10,0,6.80128
2799,2799,18,33,0,0,0,1,1,0,1,10,0,6.95559
2800,2800,19,51,1,1,0,1,1,0,1,10,0,7.03351
2801,2801,7,49,1,0,0,1,0,0,1,12,0,6.58617
2802,2802,8,42,1,0,0,1,0,0,1,12,0,6.68586
2803,2803,9,28,1,0,0,1,0,0,0,12,0,6.78559
2804,2804,10,38,1,0,0,1,0,0,1,12,0,6.7334
2805,2805,11,48,0,1,0,1,0,0,0,12,0,7.6009
2806,2806,12,39,1,0,0,1,1,0,0,12,0,7.18311
2807,2807,13,44,0,0,0,1,1,0,0,12,0,7.49554
2808,2808,16,50,0,0,0,1,1,0,0,16,0,6.90575
2809,2809,17,48,0,0,0,1,1,0,0,16,0,6.90575
2810,2810,18,51,0,0,0,1,1,0,0,16,0,6.90776
2811,2811,19,50,0,0,0,1,1,0,0,16,0,7.1309
2812,2812,20,49,0,0,0,1,1,0,0,16,0,7.20786
2813,2813,21,52,0,0,0,1,1,0,0,16,0,7.44659
2814,2814,22,51,0,0,0,1,1,0,0,16,0,7.46737
2815,2815,21,50,1,0,0,1,1,0,1,12,0,6.90575
2816,2816,22,50,1,0,0,1,1,0,1,12,0,6.90575
2817,2817,23,50,1,0,0,1,1,0,1,12,0,7.16627
2818,2818,24,50,1,0,0,1,1,0,1,12,0,7.1309
2819,2819,25,50,1,0,0,1,1,0,1,12,0,7.37776
2820,2820,26,50,1,0,0,1,1,0,1,12,0,7.40853
2821,2821,27,50,1,0,0,1,1,0,1,12,0,7.47591
2822,2822,15,50,1,1,0,1,1,0,1,12,0,6.55108
2823,2823,16,50,1,1,0,1,1,0,1,12,0,6.68461
2824,2824,17,46,1,1,0,1,1,0,1,12,0,6.80239
2825,2825,18,41,1,1,0,1,1,0,1,12,0,6.82437
2826,2826,19,49,1,1,0,1,1,0,1,12,0,6.93245
2827,2827,20,49,1,1,0,1,1,0,1,12,0,7.00307
2828,2828,21,49,1,1,0,1,1,0,1,12,0,7.05186
2829,2829,5,48,0,0,1,1,1,0,0,16,0,6.90575
2830,2830,6,49,0,0,1,1,1,0,0,16,0,6.90575
2831,2831,7,49,0,0,1,1,1,0,0,16,0,7.1309
2832,2832,8,48,0,0,1,1,1,0,0,16,0,7.24423
2833,2833,9,48,0,0,1,1,1,0,0,16,0,7.46737
2834,2834,10,47,0,0,1,1,1,0,0,16,0,7.45008
2835,2835,11,47,0,0,1,1,1,0,0,16,0,7.64969
2836,2836,3,48,1,1,0,0,1,0,1,13,0,6.39693
2837,2837,4,43,1,1,0,1,1,0,1,13,0,6.48004
2838,2838,5,48,1,1,0,1,1,0,1,13,0,6.54965
2839,2839,6,47,1,1,0,1,1,0,1,13,0,6.65415
2840,2840,7,44,1,1,0,1,1,0,1,13,0,6.68461
2841,2841,8,46,1,1,0,1,1,0,1,13,0,6.82979
2842,2842,9,48,1,1,0,1,1,0,1,13,0,6.97541
2843,2843,25,52,0,0,0,1,1,0,0,17,0,6.80239
2844,2844,26,44,0,0,0,1,1,0,0,17,0,6.90575
2845,2845,27,46,0,0,0,1,1,0,0,17,0,7.09506
2846,2846,28,46,0,0,0,1,1,0,0,17,0,7.18007
2847,2847,29,45,0,0,0,1,1,0,0,17,0,7.27932
2848,2848,30,46,0,0,0,1,1,0,0,17,0,7.34601
2849,2849,31,47,0,0,0,1,1,0,0,17,0,7.46737
2850,2850,4,42,0,0,1,0,0,1,0,16,0,6.12249
2851,2851,5,50,0,0,1,0,0,1,0,16,0,6.14847
2852,2852,6,37,0,0,1,0,0,1,0,16,0,6.20658
2853,2853,7,38,0,0,1,0,0,1,0,16,0,6.30992
2854,2854,8,38,0,0,1,0,0,1,0,16,0,6.58341
2855,2855,9,42,0,0,1,0,0,1,0,16,0,6.58617
2856,2856,10,40,0,0,1,0,0,1,0,16,0,6.62672
2857,2857,40,50,1,1,0,1,1,0,1,10,0,6.38856
2858,2858,41,50,1,1,0,1,1,0,1,10,0,6.43775
2859,2859,42,49,1,1,0,1,1,0,1,10,0,6.47697
2860,2860,43,50,1,1,0,1,1,0,1,10,0,6.56386
2861,2861,44,52,1,0,0,1,1,0,0,10,0,6.44572
2862,2862,45,50,1,0,0,1,1,0,0,10,0,6.88244
2863,2863,46,51,1,0,0,1,1,0,0,10,0,6.96602
2864,2864,20,22,1,0,0,0,0,1,0,12,0,5.59842
2865,2865,21,44,1,0,0,0,0,1,0,12,0,5.70378
2866,2866,22,52,1,0,0,0,0,1,0,12,0,5.82895
2867,2867,23,52,1,0,0,0,0,1,0,12,0,6.05209
2868,2868,24,50,1,0,0,0,0,1,0,12,0,6.10925
2869,2869,25,44,1,0,0,0,0,1,0,12,0,6.16331
2870,2870,26,48,1,0,0,0,0,1,0,12,0,6.39693
2871,2871,5,51,1,1,0,0,1,0,0,16,0,6.02102
2872,2872,6,47,1,1,0,0,1,0,0,16,0,6.17379
2873,2873,7,46,0,1,0,0,1,0,0,16,0,6.30992
2874,2874,8,49,0,1,0,0,1,0,0,16,0,6.57925
2875,2875,9,48,1,1,0,0,1,0,0,16,0,6.65673
2876,2876,10,48,1,1,0,0,1,0,0,16,0,6.65028
2877,2877,11,47,1,1,0,0,1,0,0,16,0,6.9256
2878,2878,1,50,0,0,0,1,1,0,0,16,0,6.37161
2879,2879,2,49,0,0,0,1,1,0,0,16,0,6.72143
2880,2880,3,49,0,0,0,1,1,0,0,16,0,6.75344
2881,2881,4,48,0,0,0,1,0,0,0,16,0,7.24423
2882,2882,5,43,0,0,0,1,0,0,0,16,0,7.24423
2883,2883,6,50,0,0,0,1,0,0,0,16,0,7.1107
2884,2884,7,47,0,0,0,1,0,0,0,16,0,7.31322
2885,2885,9,47,0,1,0,1,1,0,0,16,0,6.55108
2886,2886,10,38,0,1,0,1,1,0,0,16,0,6.78672
2887,2887,11,48,0,1,0,1,1,0,0,16,0,6.88038
2888,2888,12,48,0,1,0,1,1,0,0,16,0,6.96885
2889,2889,13,48,0,1,0,1,1,0,0,16,0,7.03703
2890,2890,14,48,0,1,0,1,1,0,0,16,0,7.00125
2891,2891,15,49,0,1,0,1,1,0,0,16,0,7.27932
2892,2892,37,47,0,0,0,1,1,0,1,12,1,6.47697
2893,2893,38,47,0,0,0,1,1,0,1,12,1,6.56526
2894,2894,39,47,0,0,0,1,1,0,1,12,1,6.55108
2895,2895,40,52,0,0,0,1,1,0,1,12,1,6.55108
2896,2896,41,47,0,0,0,1,1,0,1,12,1,6.74524
2897,2897,42,47,0,0,0,1,1,0,1,12,1,6.86171
2898,2898,43,47,0,0,0,1,1,0,1,12,1,7.00307
2899,2899,21,32,1,1,0,1,1,0,1,9,0,6.05912
2900,2900,22,47,1,1,0,1,1,0,1,9,0,6.03548
2901,2901,23,50,1,1,0,1,1,0,1,9,0,6.07993
2902,2902,24,48,1,1,0,1,1,0,1,9,0,6.16121
2903,2903,25,48,1,1,0,1,1,0,1,9,0,6.31897
2904,2904,26,41,1,1,0,1,1,0,1,9,0,6.27099
2905,2905,27,45,1,1,0,1,1,0,1,9,0,6.44413
2906,2906,31,46,1,1,0,1,1,0,1,11,0,6.46459
2907,2907,32,43,0,1,0,1,1,0,1,11,0,6.53233
2908,2908,33,46,0,1,0,1,1,0,1,11,0,6.608
2909,2909,34,46,0,1,0,1,1,0,1,11,0,6.60394
2910,2910,35,46,1,1,0,1,1,0,1,11,0,6.80239
2911,2911,36,46,0,1,0,1,1,0,1,11,0,6.90675
2912,2912,37,46,0,1,0,1,1,0,1,11,0,7.0184
2913,2913,5,47,1,0,1,0,1,0,0,12,0,5.61677
2914,2914,6,51,1,1,1,0,1,0,0,12,0,6.00141
2915,2915,7,38,1,1,1,0,1,0,0,12,0,6.12687
2916,2916,8,38,1,1,1,0,1,0,0,12,0,6.1203
2917,2917,9,45,1,1,1,0,1,0,0,12,0,6.23048
2918,2918,10,48,1,1,1,0,1,0,0,12,0,6.30079
2919,2919,11,43,1,1,1,0,1,0,0,12,0,6.36647
2920,2920,28,47,1,1,0,1,1,0,1,12,0,6.49224
2921,2921,29,47,1,1,0,1,1,0,1,12,0,6.62936
2922,2922,30,47,1,1,0,1,1,0,1,12,0,6.66185
2923,2923,31,46,1,1,0,1,1,0,1,12,0,6.65929
2924,2924,32,46,1,1,0,1,1,0,1,12,0,6.75693
2925,2925,33,45,1,1,0,1,1,0,1,12,0,6.82437
2926,2926,34,46,1,1,0,1,1,0,1,12,0,6.90776
2927,2927,7,27,0,0,0,0,1,0,0,17,0,6.55108
2928,2928,8,52,0,0,0,0,1,0,0,17,0,6.63332
2929,2929,9,50,0,0,0,0,1,0,0,17,0,6.70319
2930,2930,10,52,0,0,0,0,1,0,0,17,0,6.79122
2931,2931,11,50,0,0,0,0,1,0,0,17,0,6.85646
2932,2932,12,50,0,0,0,0,1,0,0,17,0,7.06902
2933,2933,13,50,0,0,0,0,1,0,0,17,0,7.37776
2934,2934,8,50,0,0,0,1,0,1,0,14,0,6.39693
2935,2935,9,50,0,0,0,1,0,1,0,14,0,6.39693
2936,2936,10,50,0,0,0,1,0,1,0,14,0,6.47697
2937,2937,11,47,0,0,0,1,0,1,0,14,0,6.62007
2938,2938,12,50,0,0,0,1,0,1,0,14,0,6.74524
2939,2939,13,49,0,0,0,1,0,1,0,14,0,6.7901
2940,2940,14,49,0,0,0,1,0,1,0,14,0,6.88551
2941,2941,14,36,0,0,1,1,0,1,0,16,0,5.96615
2942,2942,15,39,0,0,1,1,0,1,0,16,0,6.10925
2943,2943,16,36,0,0,1,1,0,1,0,16,0,6.30992
2944,2944,17,38,0,0,1,1,0,1,0,16,0,6.39693
2945,2945,18,36,0,0,1,1,0,1,0,16,0,6.46925
2946,2946,19,37,0,0,1,1,0,1,0,16,0,6.51471
2947,2947,20,38,0,0,1,1,0,1,0,16,0,6.62007
2948,2948,10,49,1,1,0,0,1,0,1,12,0,6.2106
2949,2949,11,48,1,1,0,0,1,0,1,12,0,6.29157
2950,2950,12,49,1,1,0,0,1,0,1,12,0,6.41017
2951,2951,13,49,1,1,0,0,1,0,1,12,0,6.47697
2952,2952,14,49,1,1,0,0,1,0,1,12,0,6.57088
2953,2953,15,47,1,1,0,0,1,0,1,12,0,6.67708
2954,2954,16,44,1,1,0,0,1,0,1,12,0,6.77194
2955,2955,15,50,1,0,0,1,1,0,1,10,0,6.64639
2956,2956,16,48,1,0,0,1,1,0,1,10,0,6.69084
2957,2957,17,42,1,0,0,1,1,0,1,10,0,6.69084
2958,2958,18,40,1,0,0,1,1,0,1,10,0,6.86693
2959,2959,19,48,1,0,0,1,1,0,0,10,0,6.30992
2960,2960,20,36,1,0,0,1,1,0,0,10,0,6.81892
2961,2961,21,50,1,0,0,1,1,0,0,10,0,7.02909
2962,2962,3,37,0,0,0,1,1,0,0,17,0,6.82979
2963,2963,4,36,0,0,0,1,1,0,1,17,0,6.85646
2964,2964,5,38,0,0,0,1,1,0,1,17,0,6.90776
2965,2965,6,42,0,0,0,1,1,0,0,17,0,6.95655
2966,2966,7,46,0,0,0,1,1,0,1,17,0,7.00307
2967,2967,8,45,0,0,0,1,1,0,1,17,0,7.09008
2968,2968,9,38,0,0,0,1,1,0,1,17,0,7.18917
2969,2969,3,50,0,0,0,0,1,0,1,13,0,6.05209
2970,2970,4,48,1,0,0,0,0,0,1,13,0,6.62007
2971,2971,5,49,1,0,0,0,0,0,1,13,0,6.76849
2972,2972,6,48,1,0,0,0,1,0,1,13,0,6.77422
2973,2973,7,48,1,0,0,0,1,0,1,13,0,6.88244
2974,2974,8,48,1,0,0,0,1,0,1,13,0,6.97073
2975,2975,9,48,1,0,0,0,1,0,1,13,0,7.06902
2976,2976,4,49,1,1,1,1,0,0,1,12,0,6.4677
2977,2977,5,52,1,1,1,1,0,0,1,12,0,6.55108
2978,2978,6,50,1,1,1,1,0,0,1,12,0,6.55108
2979,2979,7,48,1,1,1,1,0,0,1,12,0,6.65929
2980,2980,8,46,1,1,1,1,0,0,1,12,0,6.68461
2981,2981,9,47,1,1,1,1,0,0,1,12,0,6.74524
2982,2982,10,47,1,1,1,1,0,0,1,12,0,6.86693
2983,2983,27,46,0,0,0,1,1,0,0,17,0,6.90575
2984,2984,28,45,0,0,0,1,1,0,0,17,0,6.90575
2985,2985,29,50,0,0,0,1,1,0,0,17,0,7.31255
2986,2986,30,46,0,0,0,1,1,0,0,17,0,7.31322
2987,2987,31,50,0,0,0,1,1,0,0,17,0,7.40853
2988,2988,32,51,0,0,0,1,1,0,0,17,0,7.39879
2989,2989,33,48,0,0,0,1,1,0,0,17,0,7.6256
2990,2990,30,37,0,0,1,0,1,0,0,17,0,6.10925
2991,2991,31,48,0,0,1,0,1,0,0,17,0,6.19236
2992,2992,32,36,0,0,1,0,1,0,0,17,0,6.25383
2993,2993,33,37,0,0,1,0,1,0,0,17,0,6.25383
2994,2994,34,36,0,0,1,0,1,0,0,17,0,6.42972
2995,2995,35,37,0,0,1,0,1,0,0,17,0,6.47697
2996,2996,36,36,0,0,1,0,1,0,0,17,0,6.55108
2997,2997,12,29,0,1,0,1,1,0,1,12,0,6.28227
2998,2998,13,44,0,1,0,1,1,0,1,12,0,6.54391
2999,2999,14,39,0,1,0,1,1,0,1,12,0,6.4892
3000,3000,15,48,1,0,0,1,1,0,1,12,0,6.58203
3001,3001,16,45,1,0,0,1,1,0,1,12,0,6.80239
3002,3002,17,28,1,0,0,1,1,0,1,12,0,6.88755
3003,3003,18,47,1,0,0,1,1,0,1,12,0,6.82979
3004,3004,10,49,1,0,1,0,1,0,0,4,0,5.4161
3005,3005,11,40,1,0,1,0,1,0,0,4,0,5.52146
3006,3006,12,39,1,0,1,0,1,0,0,4,0,5.61677
3007,3007,13,47,1,1,1,0,1,0,0,4,0,5.94017
3008,3008,14,51,1,1,1,0,1,0,0,4,0,6.06843
3009,3009,15,49,1,1,1,0,1,0,0,4,0,6.17794
3010,3010,16,48,1,1,1,0,1,0,0,4,0,6.2653
3011,3011,8,51,1,1,1,0,1,0,0,12,0,5.68017
3012,3012,9,52,0,1,1,0,1,0,0,12,0,5.81413
3013,3013,10,52,1,1,1,0,1,0,0,12,0,5.72359
3014,3014,11,41,1,1,1,0,1,0,1,12,0,6.21261
3015,3015,12,51,1,1,1,0,1,0,1,12,0,6.37843
3016,3016,13,50,1,1,1,0,1,0,1,12,0,6.4599
3017,3017,14,48,1,1,1,0,1,0,1,12,0,6.56386
3018,3018,27,50,1,0,1,1,1,0,1,12,0,6.90575
3019,3019,28,49,1,0,1,1,1,0,1,12,0,6.90575
3020,3020,29,52,1,0,1,1,1,0,1,12,0,7.03878
